# Tracker With No Misalignments
#
#
#
 TABLE TrkAlignTracker
#row, strawid, dx, dy, dz, rx, ry, rz
15519, 26_5_63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15520, 26_5_64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15521, 26_5_65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15522, 26_5_66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15523, 26_5_67, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15524, 26_5_68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15525, 26_5_69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15526, 26_5_70, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15527, 26_5_71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15528, 26_5_72, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15529, 26_5_73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15530, 26_5_74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15531, 26_5_75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15532, 26_5_76, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15533, 26_5_77, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15534, 26_5_78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15535, 26_5_79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15536, 26_5_80, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15537, 26_5_81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15538, 26_5_82, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15539, 26_5_83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15540, 26_5_84, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15541, 26_5_85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15542, 26_5_86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15543, 26_5_87, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15544, 26_5_88, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15545, 26_5_89, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15546, 26_5_90, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15547, 26_5_91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15548, 26_5_92, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15549, 26_5_93, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15550, 26_5_94, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15551, 26_5_95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15552, 27_0_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15553, 27_0_1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15554, 27_0_2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15555, 27_0_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15556, 27_0_4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15557, 27_0_5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15558, 27_0_6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15559, 27_0_7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15560, 27_0_8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15561, 27_0_9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15562, 27_0_10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15563, 27_0_11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15564, 27_0_12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15565, 27_0_13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15566, 27_0_14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15567, 27_0_15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15568, 27_0_16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15569, 27_0_17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15570, 27_0_18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15571, 27_0_19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15572, 27_0_20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15573, 27_0_21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15574, 27_0_22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15575, 27_0_23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15576, 27_0_24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15577, 27_0_25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15578, 27_0_26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15579, 27_0_27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15580, 27_0_28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15581, 27_0_29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15582, 27_0_30, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15583, 27_0_31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15584, 27_0_32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15585, 27_0_33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15586, 27_0_34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15587, 27_0_35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15588, 27_0_36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15589, 27_0_37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15590, 27_0_38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15591, 27_0_39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15592, 27_0_40, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15593, 27_0_41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15594, 27_0_42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15595, 27_0_43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15596, 27_0_44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15597, 27_0_45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15598, 27_0_46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15599, 27_0_47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15600, 27_0_48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15601, 27_0_49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15602, 27_0_50, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15603, 27_0_51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15604, 27_0_52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15605, 27_0_53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15606, 27_0_54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15607, 27_0_55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15608, 27_0_56, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15609, 27_0_57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15610, 27_0_58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15611, 27_0_59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15612, 27_0_60, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15613, 27_0_61, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15614, 27_0_62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15615, 27_0_63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15616, 27_0_64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15617, 27_0_65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15618, 27_0_66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15619, 27_0_67, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15620, 27_0_68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15621, 27_0_69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15622, 27_0_70, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15623, 27_0_71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15624, 27_0_72, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15625, 27_0_73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15626, 27_0_74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15627, 27_0_75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15628, 27_0_76, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15629, 27_0_77, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15630, 27_0_78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15631, 27_0_79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15632, 27_0_80, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15633, 27_0_81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15634, 27_0_82, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15635, 27_0_83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15636, 27_0_84, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15637, 27_0_85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15638, 27_0_86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15639, 27_0_87, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15640, 27_0_88, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15641, 27_0_89, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15642, 27_0_90, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15643, 27_0_91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15644, 27_0_92, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15645, 27_0_93, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15646, 27_0_94, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15647, 27_0_95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15648, 27_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15649, 27_1_1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15650, 27_1_2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15651, 27_1_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15652, 27_1_4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15653, 27_1_5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15654, 27_1_6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15655, 27_1_7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15656, 27_1_8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15657, 27_1_9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15658, 27_1_10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15659, 27_1_11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15660, 27_1_12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15661, 27_1_13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15662, 27_1_14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15663, 27_1_15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15664, 27_1_16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15665, 27_1_17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15666, 27_1_18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15667, 27_1_19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15668, 27_1_20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15669, 27_1_21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15670, 27_1_22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15671, 27_1_23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15672, 27_1_24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15673, 27_1_25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15674, 27_1_26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15675, 27_1_27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15676, 27_1_28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15677, 27_1_29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15678, 27_1_30, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15679, 27_1_31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15680, 27_1_32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15681, 27_1_33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15682, 27_1_34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15683, 27_1_35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15684, 27_1_36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15685, 27_1_37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15686, 27_1_38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15687, 27_1_39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15688, 27_1_40, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15689, 27_1_41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15690, 27_1_42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15691, 27_1_43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15692, 27_1_44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15693, 27_1_45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15694, 27_1_46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15695, 27_1_47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15696, 27_1_48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15697, 27_1_49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15698, 27_1_50, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15699, 27_1_51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15700, 27_1_52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15701, 27_1_53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15702, 27_1_54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15703, 27_1_55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15704, 27_1_56, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15705, 27_1_57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15706, 27_1_58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15707, 27_1_59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15708, 27_1_60, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15709, 27_1_61, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15710, 27_1_62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15711, 27_1_63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15712, 27_1_64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15713, 27_1_65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15714, 27_1_66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15715, 27_1_67, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15716, 27_1_68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15717, 27_1_69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15718, 27_1_70, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15719, 27_1_71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15720, 27_1_72, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15721, 27_1_73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15722, 27_1_74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15723, 27_1_75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15724, 27_1_76, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15725, 27_1_77, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15726, 27_1_78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15727, 27_1_79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15728, 27_1_80, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15729, 27_1_81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15730, 27_1_82, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15731, 27_1_83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15732, 27_1_84, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15733, 27_1_85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15734, 27_1_86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15735, 27_1_87, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15736, 27_1_88, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15737, 27_1_89, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15738, 27_1_90, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15739, 27_1_91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15740, 27_1_92, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15741, 27_1_93, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15742, 27_1_94, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15743, 27_1_95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15744, 27_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15745, 27_2_1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15746, 27_2_2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15747, 27_2_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15748, 27_2_4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15749, 27_2_5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15750, 27_2_6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15751, 27_2_7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15752, 27_2_8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15753, 27_2_9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15754, 27_2_10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15755, 27_2_11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15756, 27_2_12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15757, 27_2_13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15758, 27_2_14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15759, 27_2_15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15760, 27_2_16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15761, 27_2_17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15762, 27_2_18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15763, 27_2_19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15764, 27_2_20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15765, 27_2_21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15766, 27_2_22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15767, 27_2_23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15768, 27_2_24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15769, 27_2_25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15770, 27_2_26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15771, 27_2_27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15772, 27_2_28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15773, 27_2_29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15774, 27_2_30, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15775, 27_2_31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15776, 27_2_32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15777, 27_2_33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15778, 27_2_34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15779, 27_2_35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15780, 27_2_36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15781, 27_2_37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15782, 27_2_38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15783, 27_2_39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15784, 27_2_40, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15785, 27_2_41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15786, 27_2_42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15787, 27_2_43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15788, 27_2_44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15789, 27_2_45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15790, 27_2_46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15791, 27_2_47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15792, 27_2_48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15793, 27_2_49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15794, 27_2_50, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15795, 27_2_51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15796, 27_2_52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
